# Rime user dictionary
#@/db_name	luna_pinyin.userdb.kct
#@/db_type	userdb
#@/rime_version	1.2.0
#@/tick	7179
#@/user_id	ff85f8fa-9b37-4781-86d8-a82aef9341bf
a 	啊	c=21 d=1.40163 t=7179
qun gong xiang 	羣共享	c=8 d=2.31523e-13 t=7179
qun li 	羣裏	c=6 d=0.000210069 t=7179
qun ming zi 	羣名字	c=1 d=0.0639279 t=7179
qun zu 	羣組	c=1 d=1 t=250
ran hou 	然後	c=26 d=2.45722 t=7179
rang 	讓	c=7 d=0.0699349 t=7179
rang ni 	讓你	c=1 d=0.0281559 t=7179
rang ta 	讓他	c=2 d=0.0584257 t=7179
rang ta 	讓它	c=1 d=1 t=1413
rang wo 	讓我	c=1 d=0.147342 t=7179
rang wo ai ni 	讓我愛你	c=1 d=1 t=3705
rao 	饒	c=0 d=1.69955e-10 t=7179
rao dong 	擾動	c=2 d=1.9888e-14 t=7179
rao lao shi 	饒老師	c=5 d=8.42893e-12 t=7179
rao zhi qiang 	饒志強	c=2 d=0.0227089 t=7179
re ai 	熱愛	c=1 d=1.91782e-14 t=7179
re dian 	熱點	c=1 d=1 t=3307
re men 	熱門	c=1 d=2.29449e-06 t=7179
ren 	人	c=12 d=0.647265 t=7179
ren ge 	人格	c=1 d=0.00134011 t=7179
ren he 	任何	c=3 d=0.894094 t=7179
ren hua 	人話	c=1 d=2.46086e-06 t=7179
ren jia 	人家	c=5 d=0.233957 t=7179
ren men 	人們	c=2 d=4.84073e-13 t=7179
ren min 	人民	c=1 d=3.98723e-07 t=7179
ren ren 	人人	c=1 d=0.000160856 t=7179
ren shi 	認識	c=2 d=4.03916e-11 t=7179
ren wei 	人爲	c=1 d=2.06719e-14 t=7179
ren wu 	任務	c=1 d=3.38305e-15 t=7179
ren wu shu 	任務書	c=2 d=4.36715e-14 t=7179
ren xing 	任性	c=1 d=1 t=667
ren yuan 	人員	c=1 d=6.95024e-15 t=7179
reng diao 	扔掉	c=1 d=1 t=3916
ri 	日	c=1 d=0.548812 t=7179
ri ban 	日版	c=2 d=1.9802 t=958
ri ben 	日本	c=1 d=1.93144e-09 t=7179
ri ji 	日記	c=1 d=1.00085e-10 t=7179
ri ji yue lei 	日積月累	c=1 d=1 t=1605
ri li 	日曆	c=3 d=2.97032 t=3341
ri qi 	日期	c=5 d=0.00157703 t=7179
ri yuan 	日元	c=1 d=5.97907e-09 t=7179
rime 	Rime	c=15 d=0.377192 t=7179
rong yi 	容易	c=5 d=0.0522046 t=7179
rou 	肉	c=0 d=0.1 t=3818
rou song bing 	肉鬆餅	c=1 d=1 t=3819
ru 	如	c=5 d=0.0199405 t=7179
ru biao 	如表	c=1 d=1.7573e-15 t=7179
ru ci 	如此	c=2 d=1.00013 t=2402
ru guo 	如果	c=15 d=1.11498 t=7179
ru he 	如何	c=24 d=0.00522448 t=7179
ru men 	入門	c=2 d=0.0507928 t=7179
ru shang 	如上	c=1 d=1 t=720
ru tu 	如圖	c=1 d=1.63849e-15 t=7179
ru wu 	如無	c=1 d=1 t=2811
ru xia 	如下	c=3 d=0.0342181 t=7179
ru xu 	如需	c=1 d=1 t=181
ru zhi 	入職	c=1 d=2.3721e-15 t=7179
ruan dou 	軟兜	c=0 d=0.1 t=2428
ruan dou chang yu 	軟兜長魚	c=1 d=1 t=2429
ruan jian 	軟件	c=28 d=1.00604 t=7179
ruan jian bao 	軟件包	c=3 d=2.77873 t=1207
ruo 	若	c=1 d=1.77496e-15 t=7179
sa ye 	撒野	c=1 d=0.00139481 t=7179
san 	三	c=3 d=0.0515146 t=7179
san bao 	三包	c=1 d=0.103312 t=7179
san duan 	三段	c=1 d=3.98858e-11 t=7179
san ge ren 	三個人	c=1 d=1 t=4594
san hao 	三號	c=7 d=0.00602155 t=7179
san hu 	散戶	c=1 d=3.53635e-07 t=7179
san ji 	三級	c=0 d=1.10326e-10 t=7179
san ji biao ti 	三級標題	c=2 d=0.000110004 t=7179
san jiao xing 	三角形	c=1 d=5.31941e-16 t=7179
san le 	散了	c=1 d=0.0473589 t=7179
san re qi 	散熱器	c=9 d=1.84671 t=7179
san xian 	三線	c=0 d=1.43753e-06 t=7179
san xian biao 	三線表	c=1 d=1.44473e-05 t=7179
san xing 	三星	c=1 d=0.0497871 t=7179
san yue 	三月	c=1 d=1 t=206
san zhou 	三軸	c=1 d=1 t=4094
san zhou tuo luo yi 	三軸陀螺儀	c=4 d=4.80075e-12 t=7179
san zhou yun tai 	三軸雲臺	c=1 d=1 t=4093
san zhuang 	散裝	c=1 d=0.574072 t=7179
sao miao 	掃描	c=2 d=0.0690734 t=7179
sao miao ban 	掃描版	c=1 d=0.694197 t=7179
se cai 	色彩	c=1 d=5.80434e-13 t=7179
se cai ban lan 	色彩斑斕	c=1 d=1 t=2152
sha 	啥	c=11 d=0.000227127 t=7179
sha diao 	殺掉	c=1 d=9.61935e-15 t=7179
sha dou 	啥都	c=2 d=0.277258 t=7179
sha shi hou 	啥時候	c=2 d=0.185444 t=7179
sha yi si 	啥意思	c=2 d=2.82383e-07 t=7179
sha zhu ti 	啥主題	c=1 d=4.92063e-11 t=7179
sha zi 	啥子	c=1 d=0.0014018 t=7179
shai zi 	色子	c=1 d=5.04434e-09 t=7179
shan 	山	c=1 d=1 t=2360
shan chu 	刪除	c=10 d=0.000905905 t=7179
shan dian xia 	閃電俠	c=2 d=2.94586e-11 t=7179
shan dong 	山東	c=1 d=1 t=2363
shan tie 	刪貼	c=1 d=0.0350844 t=7179
shang 	上	c=26 d=0.896717 t=7179
shang ban 	上班	c=1 d=0.00600598 t=7179
shang ceng 	上層	c=1 d=6.24238e-16 t=7179
shang chang 	商場	c=1 d=1 t=356
shang cheng 	商城	c=1 d=0.045502 t=7179
shang chu 	傷處	c=1 d=1 t=3296
shang chuan 	上傳	c=10 d=0.00538908 t=7179
shang chuan dao 	上傳到	c=1 d=8.77022e-16 t=7179
shang chuan su du 	上傳速度	c=1 d=1 t=3185
shang ci 	上次	c=1 d=0.369723 t=7179
shang dian 	商店	c=2 d=3.06818e-13 t=7179
shang ge shi ji 	上個世紀	c=1 d=5.45314e-14 t=7179
shang hai 	上海	c=2 d=1.00026 t=2599
shang ji 	上級	c=0 d=0.1 t=1915
shang ji dan wei 	上級單位	c=1 d=1 t=1916
shang ke 	上課	c=1 d=7.91379e-13 t=7179
shang la 	上啦	c=1 d=3.83284e-13 t=7179
shang la 	上拉	c=1 d=3.91027e-13 t=7179
shang mian 	上面	c=16 d=5.55645e-05 t=7179
shang pin 	商品	c=3 d=2.00761e-10 t=7179
shang ping 	上屏	c=2 d=1.00379 t=1772
shang shi 	上式	c=1 d=8.85534e-12 t=7179
shang shou 	上手	c=1 d=0.19205 t=7179
shang wang 	上網	c=1 d=0.00106477 t=7179
shang xia 	上下	c=3 d=2.17808e-10 t=7179
shang you 	上游	c=1 d=1 t=2254
shao 	稍	c=0 d=0.0143704 t=7179
shao bu zhu yi 	稍不注意	c=2 d=0.144424 t=7179
shao deng 	稍等	c=2 d=3.0291e-09 t=7179
shao jian 	少見	c=1 d=1.57725e-08 t=7179
shao jie 	少傑	c=3 d=0.000312986 t=7179
shao kao 	燒烤	c=1 d=1 t=4021
shao shu 	少數	c=1 d=1 t=3594
shao wei 	稍微	c=1 d=1.14236e-07 t=7179
shao you 	稍有	c=1 d=1 t=1258
shao zhi you shao 	少之又少	c=1 d=1.625e-06 t=7179
she 	設	c=1 d=1.42444e-15 t=7179
she bei 	設備	c=3 d=0.00926993 t=7179
she ji 	設計	c=16 d=0.083177 t=7179
she ji dao 	涉及到	c=1 d=0.000620491 t=7179
she ji shi 	設計師	c=1 d=1 t=2173
she qu 	捨去	c=1 d=0.22091 t=7179
she qu 	社區	c=2 d=1.00115 t=2227
she xiang ji 	攝像機	c=3 d=4.06039e-13 t=7179
she xiang tou 	攝像頭	c=6 d=6.51024e-14 t=7179
she ying 	攝影	c=1 d=2.63427e-13 t=7179
she zhi 	設置	c=45 d=2.04382 t=7179
she zhi wei 	設置爲	c=2 d=1.08866e-05 t=7179
she zhi xiang mu 	設置項目	c=1 d=1.26293e-11 t=7179
shei 	誰	c=11 d=0.73977 t=7179
shei neng 	誰能	c=1 d=0.951229 t=7179
shei qu 	誰區	c=1 d=0.0347353 t=7179
shei shi 	誰是	c=1 d=1.11203e-14 t=7179
shei you 	誰有	c=1 d=0.0655462 t=7179
shei zhi dao 	誰知道	c=4 d=0.00213355 t=7179
shen 	神	c=1 d=1.3181e-14 t=7179
shen diao xia lv 	神鵰俠侶	c=2 d=6.59736e-12 t=7179
shen du 	深度	c=1 d=0.349938 t=7179
shen du jie tu 	深度截圖	c=1 d=1 t=4685
shen he 	審覈	c=3 d=2.59605 t=869
shen me 	什麼	c=65 d=3.0562 t=7179
shen me 	甚麼	c=1 d=2.81798e-12 t=7179
shen me yang zi 	什麼樣子	c=1 d=0.00211225 t=7179
shen qi 	神奇	c=1 d=6.00905e-09 t=7179
shen qing 	申請	c=1 d=0.0720785 t=7179
shen qing yi tai 	申請一臺	c=1 d=1 t=2547
shen shang 	身上	c=1 d=2.27831e-11 t=7179
shen zhi 	甚至	c=1 d=0.932394 t=7179
shen zhi bian ji qi 	甚至編輯器	c=1 d=1.292e-14 t=7179
shen zhou 	神舟	c=2 d=2.50095e-12 t=7179
shen zuo 	神作	c=1 d=1 t=3865
sheng 	聲	c=0 d=0.0574072 t=7179
sheng chan 	生產	c=1 d=2.38359e-13 t=7179
sheng chan xian 	生產線	c=1 d=1.00102e-12 t=7179
sheng cheng 	生成	c=16 d=0.524663 t=7179
sheng huo 	生活	c=1 d=2.39553e-13 t=7179
sheng ji 	升級	c=2 d=0.00753961 t=7179
sheng ji hou 	升級後	c=1 d=0.075774 t=7179
sheng ming 	聲明	c=9 d=0.00604806 t=7179
sheng ming cai chan 	生命財產	c=1 d=2.5058e-13 t=7179
sheng nv guo 	聖女果	c=1 d=1 t=3821
sheng qi 	生氣	c=1 d=5.97907e-09 t=7179
sheng qian 	省錢	c=1 d=0.131994 t=7179
sheng wu 	生物	c=1 d=9.75974e-09 t=7179
sheng xia 	剩下	c=2 d=1.48273e-07 t=7179
sheng xia de 	剩下的	c=1 d=5.35444e-05 t=7179
sheng xiao 	生效	c=1 d=1 t=1891
shi 	使	c=1 d=1.21991e-15 t=7179
shi 	十	c=1 d=1 t=3011
shi 	史	c=1 d=4.9342e-14 t=7179
shi 	式	c=1 d=0.0114178 t=7179
shi 	是	c=342 d=9.95267 t=7179
shi 	時	c=2 d=0.00302762 t=7179
shi 	視	c=0 d=8.48904e-16 t=7179
shi a 	是啊	c=7 d=0.158025 t=7179
shi ba 	是吧	c=5 d=0.771052 t=7179
shi bai 	失敗	c=1 d=6.25321e-08 t=7179
shi bie 	識別	c=2 d=0.00509775 t=7179
shi bu shi 	是不是	c=22 d=0.102797 t=7179
shi chen da hai 	石沉大海	c=1 d=0.0437178 t=7179
shi chu 	釋出	c=1 d=0.0780817 t=7179
shi da 	十大	c=1 d=1.65896e-14 t=7179
shi dai 	時代	c=1 d=1.66728e-14 t=7179
shi de 	使得	c=2 d=0.0652193 t=7179
shi er yue 	十二月	c=1 d=1 t=215
shi fan da xue 	師範大學	c=2 d=2.19368e-07 t=7179
shi fen 	十分	c=3 d=1.51788e-14 t=7179
shi fou 	是否	c=13 d=0.59737 t=7179
shi guang 	時光	c=0 d=1.84708e-14 t=7179
shi guang bi zhi 	時光壁紙	c=1 d=1.85634e-13 t=7179
shi guo 	試過	c=1 d=0.0505395 t=7179
shi he 	適合	c=0 d=7.109e-17 t=7179
shi he ni 	適合你	c=1 d=7.14463e-16 t=7179
shi hou 	時候	c=19 d=0.820329 t=7179
shi ji 	世紀	c=2 d=0.045275 t=7179
shi ji 	實際	c=4 d=0.323225 t=7179
shi ji fen bian lv 	實際分辨率	c=1 d=0.208045 t=7179
shi ji jian ce 	實際檢測	c=1 d=1 t=3905
shi ji shang 	實際上	c=3 d=0.412805 t=7179
shi ji xiao guo 	實際效果	c=1 d=4.16069e-08 t=7179
shi jia de 	是假的	c=1 d=0.0678809 t=7179
shi jian 	事件	c=2 d=1.41066 t=3104
shi jian 	時間	c=8 d=0.00216879 t=7179
shi jie 	世界	c=1 d=1 t=2147
shi jin 	使勁	c=1 d=0.416862 t=7179
shi ke 	時刻	c=1 d=7.77584e-12 t=7179
shi le 	試了	c=1 d=0.00021605 t=7179
shi li 	十里	c=0 d=8.25807e-15 t=7179
shi li 	示例	c=2 d=0.00236573 t=7179
shi li cha tu 	示例插圖	c=1 d=6.92994e-10 t=7179
shi li pei zhi 	示例配置	c=1 d=1 t=2763
shi li pu 	十里堡	c=1 d=8.29947e-14 t=7179
shi li pu 	十里舖	c=1 d=8.25807e-14 t=7179
shi liang 	矢量	c=3 d=0.00941925 t=7179
shi liang tu 	矢量圖	c=2 d=1.58079e-05 t=7179
shi liang tu xing 	矢量圖形	c=1 d=1.27584e-13 t=7179
shi ling 	失靈	c=1 d=1 t=2930
shi ma 	是嗎	c=2 d=6.96683e-06 t=7179
shi nei 	室內	c=2 d=8.52579e-07 t=7179
shi pei 	適配	c=1 d=0.222017 t=7179
shi pin 	視頻	c=8 d=2.31378 t=7179
shi pin guan li 	視頻管理	c=1 d=0.647265 t=7179
shi qin 	侍寢	c=4 d=3.63755e-06 t=7179
shi qing 	事情	c=4 d=1.83219e-06 t=7179
shi san 	十三	c=0 d=5.42801e-11 t=7179
shi san chao 	十三朝	c=1 d=5.81838e-12 t=7179
shi shei 	是誰	c=1 d=0.0858632 t=7179
shi shi 	實施	c=1 d=4.64765e-16 t=7179
shi shi 	實時	c=3 d=0.431711 t=7179
shi shi 	試試	c=4 d=0.332871 t=7179
shi shi fang an 	實施方案	c=1 d=4.21482e-13 t=7179
shi shuo 	時說	c=1 d=1 t=3526
shi wai 	室外	c=1 d=8.61148e-07 t=7179
shi wang 	獅王	c=1 d=1 t=3826
shi xia 	試下	c=1 d=1.9603e-07 t=7179
shi xian 	實現	c=26 d=0.452174 t=7179
shi xiao 	失效	c=1 d=1 t=2861
shi xiao 	時效	c=1 d=1 t=2826
shi xing 	實行	c=1 d=3.42589e-16 t=7179
shi ya 	是呀	c=1 d=0.00035443 t=7179
shi yan 	實驗	c=1 d=2.0315e-15 t=7179
shi yan shi 	實驗室	c=1 d=9.01244e-13 t=7179
shi yi yue 	十一月	c=1 d=1 t=214
shi ying 	適應	c=1 d=1 t=4202
shi yong 	使用	c=37 d=1.17399 t=7179
shi yong 	試用	c=2 d=1.13522e-10 t=7179
shi yong lv 	使用率	c=8 d=5.73151 t=3406
shi yong yu 	適用於	c=2 d=0.071011 t=7179
shi yue 	十月	c=1 d=1 t=213
shi zai shi 	實在是	c=5 d=0.14957 t=7179
shi zhong 	始終	c=1 d=0.172045 t=7179
shi zhong 	式中	c=3 d=6.27304e-12 t=7179
shi zhong 	時鐘	c=2 d=0.478832 t=7179
shi zhong pin lv 	时钟频率	c=1 d=1 t=4419
shi zu 	十足	c=1 d=1.77007e-12 t=7179
shou 	手	c=3 d=0.236729 t=7179
shou 	瘦	c=0 d=0.00464212 t=7179
shou bu liao 	受不了	c=1 d=5.74757e-15 t=7179
shou can 	手殘	c=1 d=1 t=1462
shou ce 	手冊	c=3 d=1.123 t=2804
shou chi 	手持	c=1 d=1 t=4097
shou dao 	受到	c=1 d=5.59119e-14 t=7179
shou dao 	收到	c=4 d=1.4596 t=7179
shou dong 	手動	c=3 d=2.59932e-08 t=7179
shou dong an zhuang 	手動安裝	c=1 d=1 t=1173
shou fang kai 	手放開	c=1 d=1 t=3710
shou fei 	收費	c=1 d=5.32954e-09 t=7179
shou hang 	首行	c=0 d=2.42463e-09 t=7179
shou hang suo jin 	首行縮進	c=8 d=0.00230288 t=7179
shou hou 	售後	c=3 d=0.181751 t=7179
shou hou zheng ce 	售後政策	c=1 d=0.0800583 t=7179
shou hou zong jian 	售後總監	c=1 d=0.166127 t=7179
shou hu 	守護	c=2 d=1.3027 t=4355
shou huan 	手環	c=1 d=0.814647 t=7179
shou huo 	收穫	c=1 d=0.690734 t=7179
shou ji 	手機	c=9 d=0.623965 t=7179
shou ji 	收集	c=4 d=0.423162 t=7179
shou ji duan 	手機端	c=1 d=0.00145901 t=7179
shou li 	手裏	c=1 d=1.18959e-13 t=7179
shou lu 	收錄	c=1 d=2.76312e-16 t=7179
shou ming 	壽命	c=1 d=4.88428e-12 t=7179
shou pa 	手帕	c=1 d=1 t=3829
shou quan 	授權	c=3 d=0.0175101 t=7179
shou ti 	首體	c=1 d=6.55908e-10 t=7179
shou tou 	手頭	c=1 d=1 t=743
shou xian 	首先	c=4 d=1.00839 t=3644
shou xian yu 	受限於	c=1 d=0.0867261 t=7179
shou xin 	受信	c=1 d=8.23255e-07 t=7179
shou xin yong hu 	受信用戶	c=2 d=3.30636e-14 t=7179
shou xuan xiang 	首選項	c=3 d=1.02699 t=2145
shou ye 	首頁	c=2 d=5.47943e-08 t=7179
shou yi 	收益	c=5 d=9.0961e-15 t=7179
shou zi mu 	首字母	c=2 d=1.70038e-10 t=7179
shou zu 	受阻	c=1 d=2.72764e-11 t=7179
shu 	數	c=2 d=5.86415e-06 t=7179
shu 	書	c=5 d=0.701173 t=7179
shu 	樹	c=1 d=0.000147748 t=7179
shu 	述	c=1 d=6.14735e-12 t=7179
shu biao 	鼠標	c=6 d=0.00860855 t=7179
shu biao li mian er 	鼠標裏面兒	c=1 d=2.12356e-07 t=7179
shu bu qing 	數不清	c=1 d=5.22579e-13 t=7179
shu chu 	輸出	c=7 d=0.18452 t=7179
shu hu 	疏忽	c=1 d=0.00098783 t=7179
shu ju 	數據	c=5 d=0.000893825 t=7179
shu ju ku 	數據庫	c=3 d=0.000274403 t=7179
shu ju lei xing 	數據類型	c=1 d=0.826959 t=7179
shu liang 	數量	c=1 d=0.0682212 t=7179
shu mei 	樹莓	c=0 d=2.76218e-13 t=7179
shu mei pai 	樹莓派	c=1 d=2.77603e-12 t=7179
shu ming zi 	書名字	c=1 d=4.33196e-12 t=7179
shu pai 	豎排	c=1 d=1.60911e-08 t=7179
shu pian 	薯片	c=0 d=0.0138069 t=7179
shu ru 	輸入	c=35 d=3.41345 t=7179
shu ru de 	輸入的	c=1 d=8.1086e-05 t=7179
shu ru fa 	輸入法	c=24 d=0.240268 t=7179
shu ru fang an 	輸入方案	c=1 d=8.76276e-06 t=7179
shu xue 	數學	c=5 d=0.909373 t=7179
shu xue fu hao 	數學符號	c=1 d=2.63337e-09 t=7179
shu ye 	樹葉	c=1 d=1 t=2577
shu yu 	屬於	c=1 d=9.98777e-16 t=7179
shu zi 	數字	c=5 d=0.000665481 t=7179
shu zu 	數組	c=8 d=4.4293e-06 t=7179
shua 	刷	c=7 d=1.94304 t=7179
shua liu mang 	耍流氓	c=1 d=0.00017252 t=7179
shua xin 	刷新	c=3 d=2.37443e-11 t=7179
shuang 	雙	c=1 d=1 t=512
shuang mian 	雙面	c=0 d=5.26289e-09 t=7179
shuang mian da yin 	雙面打印	c=1 d=5.28927e-08 t=7179
shuang pin 	雙拼	c=0 d=0.1 t=4670
shui 	水	c=2 d=1.46323 t=7179
shui 	稅	c=1 d=1 t=929
shui di shi chuan 	水滴石穿	c=1 d=1 t=1606
shui jiao 	睡覺	c=2 d=4.2756e-05 t=7179
shui jiao le 	睡覺了	c=1 d=1.94178e-13 t=7179
shui mian 	睡眠	c=1 d=1 t=2423
shui ping 	水平	c=1 d=0.000382034 t=7179
shui ya xian 	水牙線	c=1 d=1.34775e-11 t=7179
shun bian 	順便	c=1 d=7.15582e-05 t=7179
shun feng 	順豐	c=2 d=0.13137 t=7179
shun xu 	順序	c=1 d=4.14924e-05 t=7179
shuo 	說	c=27 d=0.85217 t=7179
shuo bu guo qu 	說不過去	c=1 d=2.48644e-10 t=7179
shuo de 	說的	c=8 d=0.873871 t=7179
shuo fa 	說法	c=2 d=1.07427 t=3556
shuo le 	說了	c=4 d=0.114826 t=7179
shuo ming 	說明	c=1 d=0.000605171 t=7179
shuo qi lai 	說起來	c=1 d=1 t=410
shuo shen me 	說什麼	c=1 d=1 t=561
shuo zhen de 	說真的	c=1 d=0.516851 t=7179
si 	四	c=1 d=0.0031781 t=7179
si diao 	死掉	c=2 d=0.702133 t=7179
si hao 	四號	c=3 d=0.00549132 t=7179
si hu 	似乎	c=17 d=0.962327 t=7179
si huo 	死活	c=2 d=1.20164e-06 t=7179
si huo 	私貨	c=3 d=5.0067e-10 t=7179
si ji 	四級	c=0 d=1.11993e-10 t=7179
si ji biao ti 	四級標題	c=3 d=0.00497891 t=7179
si liao 	私聊	c=1 d=1 t=843
si lu 	思路	c=1 d=1 t=680
si shi jiu 	四十九	c=0 d=7.10779e-15 t=7179
si shi jiu ri 	四十九日	c=2 d=5.8608e-12 t=7179
si tiao tui 	四條腿	c=1 d=1 t=3151
si wei 	思維	c=1 d=2.37008e-05 t=7179
si wei dao tu 	思維導圖	c=1 d=9.88839e-16 t=7179
si xiang 	思想	c=1 d=4.6014e-16 t=7179
si you 	私有	c=1 d=1.08646e-05 t=7179
si yuan 	思源	c=4 d=3.9407 t=1981
si yuan hei ti 	思源黑體	c=2 d=0.955997 t=7179
si yue 	四月	c=1 d=1 t=207
si zhou 	四周	c=0 d=8.89368e-05 t=7179
si zhou fei xing qi 	四周飛行器	c=1 d=0.000893825 t=7179
si zhou fei xing qi 	四軸飛行器	c=1 d=0.000898306 t=7179
song bing 	鬆餅	c=0 d=0.1 t=3818
song huo 	送貨	c=0 d=1.77925e-15 t=7179
song huo ji 	送貨機	c=1 d=1.78817e-14 t=7179
song le 	送了	c=1 d=4.35294e-10 t=7179
song ni 	送你	c=1 d=0.0672055 t=7179
song ni le 	送你了	c=1 d=0.0507928 t=7179
song shu 	松鼠	c=1 d=9.66263e-09 t=7179
song ti 	宋體	c=27 d=0.0217129 t=7179
song wo 	送我	c=2 d=0.591555 t=7179
songxia 	Panasonic	c=2 d=1.99501 t=2210
sou gou 	搜狗	c=2 d=5.68639e-05 t=7179
sou suo 	搜索	c=11 d=3.73574e-05 t=7179
sou suo o 	搜索哦	c=1 d=4.14995e-07 t=7179
sou tu 	搜圖	c=1 d=3.14458e-08 t=7179
su cai 	素材	c=1 d=0.00197932 t=7179
su du 	速度	c=9 d=0.0746079 t=7179
su liao 	塑料	c=1 d=1 t=3480
su she 	宿舍	c=2 d=2.18753e-12 t=7179
suan 	算	c=5 d=0.873716 t=7179
suan fa 	算法	c=1 d=1.00068e-08 t=7179
suan le 	算了	c=1 d=0.00444934 t=7179
suan shi 	算是	c=1 d=0.433874 t=7179
suan shu 	算術	c=1 d=1.01387e-15 t=7179
sui 	歲	c=1 d=1 t=3813
sui 	隨	c=1 d=1.06256e-08 t=7179
sui bian 	隨便	c=3 d=0.0220377 t=7179
sui dao 	隧道	c=2 d=3.68081e-15 t=7179
sui ji 	隨記	c=1 d=1 t=1466
sui ran 	雖然	c=3 d=0.763379 t=7179
sui shi 	隨時	c=1 d=0.402524 t=7179
sui zhe 	隨着	c=3 d=1.1602e-13 t=7179
sun huai 	損壞	c=2 d=1.32303 t=2853
suo fang 	縮放	c=1 d=3.15433e-15 t=7179
suo jin 	縮進	c=3 d=0.00606755 t=7179
suo lve tu 	縮略圖	c=2 d=0.529935 t=7179
suo ping 	鎖屏	c=4 d=0.00134011 t=7179
suo shi 	所示	c=7 d=7.73319e-15 t=7179
suo shi 	瑣事	c=1 d=1 t=1467
suo wei 	所謂	c=2 d=4.93489e-08 t=7179
suo xiao 	縮小	c=1 d=1.24434e-13 t=7179
suo xie 	縮寫	c=2 d=0.00873865 t=7179
suo xu yao 	所需要	c=1 d=0.0136366 t=7179
suo yi 	所以	c=22 d=0.669685 t=7179
suo you 	所有	c=8 d=0.8172 t=7179
t xu 	T恤	c=1 d=1 t=3656
ta 	他	c=15 d=0.470011 t=7179
ta 	她	c=2 d=1.06564e-05 t=7179
ta 	它	c=10 d=0.162526 t=7179
ta de 	他的	c=3 d=0.883092 t=7179
ta de 	它的	c=3 d=8.4787e-14 t=7179
ta de 	踏的	c=1 d=1 t=4060
ta gei 	它給	c=1 d=2.3481e-13 t=7179
ta men 	他們	c=4 d=3.88944e-09 t=7179
ta men 	它們	c=1 d=1 t=4330
ta shuo 	他說	c=1 d=0.173774 t=7179
tai 	台	c=1 d=3.25659e-08 t=7179
tai 	太	c=16 d=0.465798 t=7179
tai cha 	太差	c=1 d=8.68147e-14 t=7179
tai chang 	太長	c=3 d=9.42859e-09 t=7179
tai chou 	太醜	c=1 d=5.41101e-11 t=7179
tai cong hui le ni 	太聰慧了你	c=1 d=0.794534 t=7179
tai diu ren 	太丟人	c=1 d=0.00315111 t=7179
tai dou le le 	太逗樂了	c=1 d=5.86268e-13 t=7179
tai duo 	太多	c=3 d=0.000273284 t=7179
tai gao 	太高	c=0 d=0.00930145 t=7179
tai gao le 	太高了	c=1 d=0.0934807 t=7179
tai gui 	太貴	c=0 d=0.025284 t=7179
tai gui le 	太貴了	c=1 d=0.254107 t=7179
tai jian 	太賤	c=1 d=5.1863e-12 t=7179
tai ke pa 	太可怕	c=1 d=0.358796 t=7179
tai lan 	太爛	c=1 d=3.30581e-08 t=7179
tai lei 	太累	c=1 d=1.74704e-05 t=7179
tai man 	太慢	c=1 d=0.0437178 t=7179
tai man le 	太慢了	c=1 d=2.27243e-10 t=7179
tai qi 	擡起	c=1 d=0.113608 t=7179
tai ruo 	太弱	c=1 d=1.05217e-10 t=7179
tai shao 	太少	c=1 d=0.0315873 t=7179
tai shen 	太深	c=1 d=3.62834e-15 t=7179
tai shi ji 	臺式機	c=4 d=3.58569e-12 t=7179
tai shou 	擡手	c=1 d=0.106459 t=7179
tai tao yan 	太討厭	c=1 d=1.47774e-06 t=7179
tai xiao 	太小	c=2 d=2.10953e-09 t=7179
tan chu 	彈出	c=1 d=0.348192 t=7179
tan chu lai 	彈出來	c=2 d=1.28205 t=7179
tan chuang 	彈窗	c=2 d=0.00406639 t=7179
tan jing 	譚晶	c=1 d=1 t=1749
tang fa 	燙髮	c=1 d=1 t=3081
tao 	逃	c=0 d=2.15713e-16 t=7179
tao bao 	淘寶	c=1 d=1.51175e-09 t=7179
tao bu kai 	逃不開	c=1 d=2.16794e-15 t=7179
tao lun 	討論	c=1 d=1 t=3580
tao shang 	套上	c=1 d=1 t=1556
tao yan 	討厭	c=1 d=1.6174e-06 t=7179
te bie shi 	特別是	c=1 d=7.39786e-14 t=7179
te chang 	特長	c=1 d=0.0181334 t=7179
te da hao 	特大號	c=1 d=0.00381048 t=7179
te di 	特地	c=2 d=0.0685632 t=7179
te dian 	特點	c=3 d=7.47174e-13 t=7179
te ding 	特定	c=1 d=1 t=4497
te ding de 	特定的	c=1 d=1 t=4519
te hao 	特號	c=1 d=0.00382958 t=7179
te shu 	特殊	c=3 d=0.201698 t=7179
te shu fu hao 	特殊符號	c=3 d=0.156453 t=7179
te shu qu yu 	特殊區域	c=1 d=0.191092 t=7179
te xing 	特性	c=2 d=3.04597e-07 t=7179
teng xun 	騰訊	c=1 d=5.67182e-06 t=7179
ti 	體	c=0 d=1.05964e-06 t=7179
ti chu 	提出	c=1 d=0.0315873 t=7179
ti dao 	提到	c=1 d=3.5657e-16 t=7179
ti du 	梯度	c=2 d=1.98511 t=3418
ti gong 	提供	c=26 d=0.51812 t=7179
ti huan 	替換	c=1 d=0.00147723 t=7179
ti huan biao 	替換表	c=1 d=0.0148464 t=7179
ti huan wei 	替換爲	c=1 d=4.62132e-08 t=7179
ti ji 	體積	c=2 d=0.0720785 t=7179
ti ji xiao 	體積小	c=1 d=3.57372e-13 t=7179
ti jian 	體檢	c=1 d=6.52859e-14 t=7179
ti jiao 	提交	c=2 d=0.0441722 t=7179
